t,value
1663357194,4560000000
1663357195,4600000000
1663357196,4640000000
1663357197,4680000000
1663357198,6650000000
1663357199,8140000000
1663357200,10520000000
1663357201,13660000000
1663357202,16640000000
1663357203,17400000000
1663357204,19750000000
1663357205,23180000000
1663357206,25590000000
1663357207,27570000000
1663357208,30570000000
1663357209,33570000000
1663357210,35430000000
1663357211,35460000000
1663357212,35470000000
1663357213,37360000000
1663357214,40390000000
1663357215,44030000000
1663357216,45460000000
1663357217,48790000000
1663357218,52080000000
1663357219,54240000000
1663357220,56520000000
1663357221,58820000000
1663357222,59340000000
1663357223,59350000000
1663357224,60530000000
1663357225,63590000000
1663357226,66380000000
1663357227,68720000000
1663357228,71680000000
1663357228,72650000000
