t,value
1663417599,4710000000
1663417600,4750000000
1663417601,4800000000
1663417602,5090000000
1663417603,6700000000
1663417604,9270000000
1663417605,11760000000
1663417606,13240000000
1663417607,14410000000
1663417608,15470000000
1663417609,16520000000
1663417610,17160000000
1663417611,18100000000
1663417612,20270000000
1663417613,21320000000
1663417614,22340000000
1663417615,23380000000
1663417616,24550000000
1663417617,25570000000
1663417618,26600000000
1663417619,27510000000
1663417620,28850000000
1663417621,30110000000
1663417622,31300000000
1663417623,32450000000
1663417624,33470000000
1663417625,34670000000
1663417626,36470000000
1663417627,37520000000
1663417628,38560000000
1663417629,39590000000
1663417630,40620000000
1663417631,41940000000
1663417632,42440000000
1663417633,42440000000
1663417634,43270000000
1663417635,44300000000
1663417636,45360000000
1663417637,46380000000
1663417638,47390000000
1663417639,48920000000
1663417640,49920000000
1663417641,51430000000
1663417642,52370000000
1663417643,53420000000
1663417644,54690000000
1663417645,55610000000
1663417646,55620000000
1663417647,55650000000
1663417648,55660000000
1663417649,55680000000
1663417650,55680000000
1663417651,56070000000
1663417652,57250000000
1663417653,58290000000
1663417654,59320000000
1663417655,60360000000
1663417656,61620000000
1663417657,62950000000
1663417657,63150000000
