t,value
1663368908,4450000000
1663368909,4510000000
1663368910,4550000000
1663368911,4590000000
1663368912,5610000000
1663368913,6980000000
1663368914,8820000000
1663368915,10450000000
1663368916,11710000000
1663368917,11720000000
1663368918,13100000000
1663368919,14660000000
1663368920,14930000000
1663368921,14970000000
1663368922,15760000000
1663368923,17220000000
1663368924,19080000000
1663368925,20100000000
1663368926,21540000000
1663368927,22640000000
1663368928,23780000000
1663368929,24270000000
1663368930,24320000000
1663368931,25440000000
1663368931,26330000000
