t,value
1663364990,4550000000
1663364991,4600000000
1663364992,4640000000
1663364993,4690000000
1663364994,7240000000
1663364995,8910000000
1663364996,11220000000
1663364997,14440000000
1663364998,16910000000
1663364999,17620000000
1663365000,20650000000
1663365001,23770000000
1663365002,24610000000
1663365003,27690000000
1663365004,30760000000
1663365005,31320000000
1663365006,31340000000
1663365007,31780000000
1663365008,35140000000
1663365009,38500000000
1663365010,39730000000
1663365011,42980000000
1663365012,46570000000
1663365013,48270000000
1663365014,50020000000
1663365015,51150000000
1663365016,52490000000
1663365017,54330000000
1663365018,57510000000
1663365019,58870000000
1663365020,61640000000
1663365020,61870000000
