t,value
1663424367,4560000000
1663424368,4610000000
1663424369,4650000000
1663424370,4940000000
1663424371,7290000000
1663424372,9560000000
1663424373,12370000000
1663424374,13610000000
1663424375,14860000000
1663424376,17010000000
1663424377,17700000000
1663424378,19360000000
1663424379,19400000000
1663424380,21070000000
1663424381,22820000000
1663424382,24300000000
1663424383,25150000000
1663424384,26630000000
1663424385,28360000000
1663424386,29670000000
1663424387,29810000000
1663424388,30840000000
1663424389,31940000000
1663424390,32730000000
