t,value
1663362291,4650000000
1663362292,4700000000
1663362293,4740000000
1663362294,4790000000
1663362295,4930000000
1663362296,6420000000
1663362297,7620000000
1663362298,8700000000
1663362299,9900000000
1663362300,11060000000
1663362301,12440000000
1663362302,13580000000
1663362303,14290000000
1663362304,14790000000
1663362305,16100000000
1663362306,17290000000
1663362307,18330000000
1663362308,19850000000
1663362309,20200000000
1663362310,20620000000
1663362311,21340000000
1663362312,22560000000
1663362313,23490000000
1663362314,23800000000
