t,value
1663362231,4680000000
1663362232,4730000000
1663362233,4770000000
1663362234,4820000000
1663362235,5160000000
1663362236,6450000000
1663362237,7700000000
1663362238,8690000000
1663362239,10040000000
1663362240,11380000000
1663362241,12640000000
1663362242,14140000000
1663362243,14400000000
1663362244,15450000000
1663362245,16600000000
1663362246,17800000000
1663362247,19340000000
1663362248,19540000000
1663362249,20140000000
1663362250,20580000000
1663362251,21770000000
1663362252,22290000000
1663362253,22480000000
