t,value
1663418262,4340000000
1663418263,4390000000
1663418264,4430000000
1663418265,4470000000
1663418266,5990000000
1663418267,7820000000
1663418268,10510000000
1663418269,12480000000
1663418270,13540000000
1663418271,14640000000
1663418272,14830000000
1663418273,17230000000
1663418274,18540000000
1663418275,19670000000
1663418276,21030000000
1663418277,21990000000
1663418278,22810000000
1663418279,23830000000
1663418280,24850000000
1663418281,26020000000
1663418282,27070000000
1663418283,28030000000
1663418283,28070000000
