t,value
1663370281,4510000000
1663370282,4550000000
1663370283,4600000000
1663370284,4640000000
1663370285,5620000000
1663370286,7570000000
1663370287,9230000000
1663370288,11270000000
1663370289,12680000000
1663370290,14500000000
1663370291,16680000000
1663370292,17620000000
1663370293,19610000000
1663370294,21610000000
1663370295,22900000000
1663370296,23740000000
1663370297,25650000000
1663370298,27600000000
1663370299,27820000000
1663370300,27840000000
1663370301,28780000000
1663370302,30530000000
1663370303,33030000000
1663370304,33900000000
1663370305,36000000000
1663370306,37750000000
1663370307,39780000000
1663370308,41490000000
1663370309,42930000000
1663370310,43740000000
1663370311,44770000000
1663370312,44780000000
1663370313,44830000000
1663370314,45040000000
1663370315,47060000000
1663370316,49120000000
1663370317,50610000000
1663370318,52300000000
1663370318,52370000000
