t,value
1663427389,4490000000
1663427390,4540000000
1663427391,4580000000
1663427392,4630000000
1663427393,6390000000
1663427394,8140000000
1663427395,10510000000
1663427396,13190000000
1663427397,15280000000
1663427398,16220000000
1663427399,17220000000
1663427400,19920000000
1663427401,21950000000
1663427402,23920000000
1663427403,25770000000
1663427404,25900000000
1663427405,25920000000
1663427406,26080000000
1663427407,28040000000
1663427408,30230000000
1663427409,32260000000
1663427410,35040000000
1663427411,36080000000
1663427412,38110000000
1663427413,40120000000
1663427414,42850000000
1663427415,45670000000
1663427416,47170000000
1663427417,49290000000
1663427418,49720000000
1663427419,49730000000
1663427420,49750000000
1663427421,50910000000
1663427422,52970000000
1663427423,54990000000
1663427424,57310000000
