t,value
1663380512,4470000000
1663380513,4510000000
1663380514,4550000000
1663380515,4590000000
1663380516,6460000000
1663380517,8330000000
1663380518,10480000000
1663380519,13620000000
1663380520,16460000000
1663380521,16880000000
1663380522,19540000000
1663380523,22700000000
1663380524,24300000000
1663380525,27500000000
1663380526,30480000000
1663380527,30990000000
1663380528,31040000000
1663380529,31330000000
1663380530,34570000000
1663380531,37500000000
1663380532,40480000000
1663380533,43300000000
1663380534,46700000000
1663380535,48200000000
1663380536,50530000000
1663380537,51890000000
1663380538,52880000000
1663380539,54340000000
1663380540,57500000000
1663380541,58980000000
1663380542,61980000000
1663380543,63370000000
