t,value
1663366761,5060000000
1663366762,5120000000
1663366763,5160000000
1663366764,5360000000
1663366765,7390000000
1663366766,9360000000
1663366767,11770000000
1663366768,15600000000
1663366769,17430000000
1663366770,18820000000
1663366771,22370000000
1663366772,25110000000
1663366773,27260000000
1663366774,30870000000
1663366775,34030000000
1663366776,34110000000
1663366777,34140000000
1663366778,36800000000
1663366779,40500000000
1663366780,43210000000
1663366781,46300000000
1663366782,50160000000
1663366783,52510000000
1663366784,55520000000
1663366785,57370000000
1663366786,57440000000
1663366787,58670000000
1663366788,62420000000
1663366789,65410000000
1663366790,69110000000
1663366790,69280000000
