t,value
1663353720,4650000000
1663353721,4700000000
1663353722,4740000000
1663353723,4780000000
1663353724,4810000000
1663353725,5650000000
1663353726,6660000000
1663353727,7590000000
1663353728,8570000000
1663353729,9670000000
1663353730,10940000000
1663353731,12060000000
1663353732,13230000000
1663353733,13760000000
1663353734,13780000000
1663353735,14930000000
1663353736,16970000000
1663353737,17820000000
1663353738,18440000000
1663353739,18810000000
1663353740,18840000000
1663353741,19050000000
1663353742,19160000000
1663353743,19930000000
1663353744,20740000000
1663353745,21380000000
1663353746,21910000000
