t,value
1663367928,4410000000
1663367929,4460000000
1663367930,4490000000
1663367931,4530000000
1663367932,4900000000
1663367933,6600000000
1663367934,8040000000
1663367935,9810000000
1663367936,11980000000
1663367937,13010000000
1663367938,13030000000
1663367939,14330000000
1663367940,15830000000
1663367941,17110000000
1663367942,17860000000
1663367943,19340000000
1663367944,19980000000
1663367945,21110000000
1663367946,22400000000
1663367947,23690000000
1663367948,25320000000
1663367949,25500000000
1663367950,26550000000
1663367951,28240000000
1663367952,29010000000
1663367953,29860000000
1663367954,30580000000
1663367955,30600000000
1663367956,30650000000
1663367957,31170000000
1663367958,32450000000
1663367959,33530000000
1663367960,34630000000
1663367960,34670000000
