t,value
1663428124,4540000000
1663428125,4600000000
1663428126,4640000000
1663428127,4760000000
1663428128,7350000000
1663428129,9130000000
1663428130,11050000000
1663428131,14230000000
1663428132,15560000000
1663428133,18910000000
1663428134,20160000000
1663428135,22640000000
1663428136,22990000000
1663428137,23010000000
1663428138,26290000000
1663428139,29030000000
1663428140,32640000000
1663428141,35750000000
1663428142,37800000000
1663428143,37980000000
1663428144,39390000000
1663428145,42720000000
1663428145,44070000000
