t,value
1663354343,4380000000
1663354344,4640000000
1663354345,4680000000
1663354346,4710000000
1663354347,4740000000
1663354348,5840000000
1663354349,6860000000
1663354350,7590000000
1663354351,8260000000
1663354352,9180000000
1663354353,10480000000
1663354354,11280000000
1663354355,12100000000
1663354356,13480000000
1663354357,13920000000
1663354358,14910000000
1663354359,15970000000
1663354360,16920000000
1663354361,17610000000
1663354362,18070000000
1663354363,18370000000
1663354364,18860000000
1663354365,19450000000
1663354366,20430000000
1663354367,20900000000
1663354367,20950000000
