t,value
1663362896,4650000000
1663362897,4690000000
1663362898,4730000000
1663362899,4780000000
1663362900,5710000000
1663362901,7120000000
1663362902,8540000000
1663362903,10430000000
1663362904,12460000000
1663362905,13570000000
1663362906,14240000000
1663362907,15830000000
1663362908,16120000000
1663362909,16270000000
1663362910,16870000000
1663362911,18080000000
1663362912,18110000000
1663362913,18170000000
1663362914,20410000000
1663362915,21830000000
1663362916,23700000000
1663362917,25260000000
1663362918,26400000000
1663362919,27370000000
1663362920,27430000000
1663362921,29350000000
1663362922,30940000000
