t,value
1663373828,4640000000
1663373829,4690000000
1663373830,4730000000
1663373831,4760000000
1663373832,7090000000
1663373833,9830000000
1663373834,12010000000
1663373835,15240000000
1663373836,17010000000
1663373837,19400000000
1663373838,22290000000
1663373839,23530000000
1663373840,26770000000
1663373841,27500000000
1663373842,27540000000
1663373843,30630000000
1663373844,33030000000
1663373845,35780000000
1663373846,38540000000
1663373847,39490000000
1663373848,41120000000
1663373849,43080000000
1663373850,43320000000
1663373851,44930000000
1663373852,48290000000
1663373853,51510000000
1663373853,51590000000
