t,value
1663376251,6107
1663376254,6107
1663376257,6107
1663376260,6107
1663376263,6107
1663376266,6107
1663376269,6107
1663376272,6107
1663376275,6107
1663376278,6107
1663376281,6107
1663376284,6107
1663376287,6107
1663376290,6107
1663376290,6107
