t,value
1663434103,37383768
1663434104,37587224
1663434105,37720840
1663434106,38724192
1663434107,47663784
1663434108,61174992
1663434109,74366144
1663434110,75913624
1663434111,77960136
1663434112,84968080
1663434113,86010944
1663434114,87023456
1663434115,87151344
1663434116,88436008
1663434117,91084320
1663434118,92138192
1663434119,92918416
1663434120,94240376
1663434121,94983032
1663434122,96656512
1663434123,97513200
1663434124,98962792
1663434125,99286544
1663434126,100136408
1663434127,99413208
1663434128,100377520
1663434129,100542936
1663434129,101039088
