t,value
1663416746,37390272
1663416747,37550224
1663416748,37641224
1663416749,37735976
1663416750,37827552
1663416751,45809656
1663416752,59522112
1663416753,72219432
1663416754,76172192
1663416755,76441288
1663416756,76865824
1663416757,77961192
1663416758,84776360
1663416759,85122088
1663416760,84797320
1663416761,85852088
1663416762,87032840
1663416763,87320144
1663416764,87341728
1663416765,87340160
1663416766,87115832
1663416767,88159496
1663416768,90375920
1663416769,90451696
1663416770,90771312
1663416771,91381792
1663416772,91406856
1663416773,92121768
1663416774,92314520
1663416775,92796216
1663416776,92843672
1663416777,92868080
1663416778,93486888
1663416779,94233416
1663416780,95289528
1663416781,94786696
1663416782,95887984
1663416783,95940856
1663416784,96058248
1663416785,96479808
1663416786,96487504
1663416787,96969328
1663416788,97321656
1663416789,97356216
1663416790,97372488
1663416791,97536000
1663416791,97772240
