t,value
1663352816,37481912
1663352817,37669840
1663352818,37761216
1663352819,37844144
1663352820,37923488
1663352821,39251584
1663352822,43317952
1663352823,45997824
1663352824,51525432
1663352825,57067680
1663352826,60914248
1663352827,66922176
1663352828,73416640
1663352829,76619192
1663352830,76800736
1663352831,77165136
1663352832,77462984
1663352833,80790368
1663352834,84705600
1663352835,85502104
1663352836,85345776
1663352837,86261816
1663352838,87631240
1663352839,87747712
1663352840,87947680
1663352841,87997960
1663352842,88034144
1663352843,90412792
1663352844,91106896
1663352845,91029408
1663352846,91607312
1663352847,92056768
1663352848,92165544
1663352849,92720880
1663352850,93407768
1663352851,93837824
1663352852,94664160
1663352853,95119632
1663352854,95800504
1663352855,95982536
1663352856,96410088
1663352857,96025800
1663352858,96144712
1663352859,96607560
1663352860,96910288
1663352860,97049584
