t,value
1663374834,37431872
1663374835,37630008
1663374836,37710760
1663374837,39650416
1663374838,51709672
1663374839,64356992
1663374840,75981520
1663374841,76431000
1663374842,77165936
1663374843,77286976
1663374844,81454648
1663374845,81256536
1663374846,81723496
1663374847,82154624
1663374848,82197856
1663374849,84891400
1663374850,85188560
1663374851,85401304
1663374852,85854064
1663374853,86653864
1663374854,87042904
1663374855,88699880
1663374856,90302432
1663374857,91129120
1663374858,91383248
1663374859,91592896
1663374860,91615808
1663374861,92230088
1663374862,92437896
1663374863,92979624
1663374864,93330656
