t,value
1663355164,37359152
1663355165,37553608
1663355166,37681784
1663355167,37774792
1663355168,39473792
1663355169,50581192
1663355170,61161304
1663355171,67721640
1663355172,75327552
1663355173,76161888
1663355174,76454088
1663355175,84354480
1663355176,84304240
1663355177,86007968
1663355178,87039808
1663355179,87364000
1663355180,87627280
1663355181,87628936
1663355182,90452464
1663355183,91035856
1663355184,92560360
1663355185,92810024
1663355186,93300392
1663355187,94110912
1663355188,94502480
1663355189,95288600
1663355190,95594704
1663355191,96462248
1663355192,96881640
1663355193,97545712
1663355193,98001848
