t,value
1663369122,37251640
1663369123,37470104
1663369124,37626208
1663369125,37685320
1663369126,39946216
1663369127,47647136
1663369128,59396552
1663369129,66428352
1663369130,75090088
1663369131,76360816
1663369132,76999648
1663369133,77018656
1663369134,79585600
1663369135,80724880
1663369136,80368592
1663369137,80417136
1663369138,80849448
1663369139,80867552
1663369140,80879584
1663369141,80884568
1663369142,83936264
1663369144,84650928
1663369144,84697416
1663369145,85566696
1663369146,85451656
1663369147,85521720
1663369148,85557912
1663369149,86191408
1663369150,89073416
1663369151,90212504
1663369152,90130408
1663369153,90114928
1663369154,90139944
1663369155,90140648
1663369156,91274120
1663369157,91325176
1663369158,91502744
1663369159,91969048
