t,value
1663358324,37456728
1663358325,37641704
1663358326,37760592
1663358327,37857584
1663358328,47247520
1663358329,60239952
1663358330,72111880
1663358331,76120320
1663358332,77040320
1663358333,84963208
1663358334,85690768
1663358336,87770624
1663358336,88133632
1663358337,88379216
1663358338,88450136
1663358339,91983272
1663358340,92847672
1663358341,94305008
1663358342,95235888
1663358343,96022656
1663358344,97337792
1663358345,98072408
1663358346,98242200
1663358347,99570488
1663358348,100585728
1663358349,101217240
