t,value
1663360805,37231120
1663360806,37422032
1663360807,37534416
1663360808,37658824
1663360809,38410824
1663360810,44504464
1663360811,49210208
1663360812,57552312
1663360813,62628168
1663360814,71809400
1663360815,76522624
1663360816,77118248
1663360817,77431576
1663360818,82643200
1663360819,85553832
1663360820,85207712
1663360821,86499888
1663360822,87178808
1663360823,87297200
1663360824,87485416
1663360825,90956056
1663360826,91844984
1663360827,91944352
1663360828,91730912
1663360829,92088024
1663360830,92374152
1663360831,93344728
1663360832,94221928
1663360833,94748168
1663360834,95376888
1663360835,95686456
1663360836,95755640
1663360837,96702992
1663360838,97330176
1663360839,96877120
1663360840,97027080
