t,value
1663361496,37608992
1663361497,37777224
1663361498,37875048
1663361499,37944160
1663361500,38101264
1663361501,45392720
1663361502,57287000
1663361503,63292328
1663361504,71239456
1663361505,75978456
1663361506,76795664
1663361507,77209832
1663361508,77255952
1663361509,77874752
1663361510,80708128
1663361511,80883256
1663361512,81089848
1663361513,81316800
1663361514,81374824
1663361515,81391408
1663361516,81422600
1663361517,83084248
1663361518,84829576
1663361519,84892240
1663361520,85508320
1663361521,86379328
1663361522,86476728
1663361523,86689248
1663361524,87138136
1663361525,88413352
1663361526,90041184
1663361527,89295984
1663361528,90027016
1663361529,90128800
1663361530,90134304
1663361531,91158128
1663361532,91251784
1663361533,91722344
1663361534,91813400
