t,value
1663353395,37385496
1663353396,37565848
1663353397,37647912
1663353398,37728824
1663353399,37828648
1663353400,40679272
1663353401,44459712
1663353402,47422568
1663353403,54861840
1663353404,59232720
1663353405,62361208
1663353406,69332888
1663353407,73319312
1663353408,75882560
1663353409,76140504
1663353410,76516328
1663353411,76541840
1663353412,77579856
1663353413,79899256
1663353414,80473008
1663353415,80341344
1663353416,80689904
1663353417,80746920
1663353418,81687768
1663353419,83870592
1663353420,84346520
1663353421,85334968
1663353422,85205920
1663353423,85461232
1663353424,85521912
1663353425,86211760
1663353426,88101080
1663353427,88822072
1663353428,89215472
1663353429,89832776
1663353430,89642880
1663353431,89687608
1663353432,90282120
1663353433,90324048
1663353434,90976344
