t,value
1663361291,37349736
1663361292,37550736
1663361293,37667880
1663361294,37777744
1663361295,39675088
1663361296,44676416
1663361297,54106216
1663361298,61417840
1663361299,69652712
1663361300,75016128
1663361301,76534056
1663361302,76989120
1663361303,77109400
1663361304,80940728
1663361305,80820480
1663361306,81117584
1663361307,81186576
1663361308,82248736
1663361309,84671600
1663361310,84903992
1663361311,86233008
1663361312,86746248
1663361313,87310744
1663361314,88213000
1663361315,89228752
1663361316,89879616
1663361317,90309600
1663361318,90349872
1663361319,91430608
1663361320,91932896
1663361320,91731376
