t,value
1663370680,37552552
1663370681,37690472
1663370682,37823344
1663370683,37926224
1663370684,41896008
1663370685,54328856
1663370686,62998960
1663370687,71884304
1663370688,76194272
1663370689,77019120
1663370690,79431920
1663370691,84704528
1663370692,85286888
1663370693,85452168
1663370694,86791184
1663370695,86587120
1663370696,86820176
1663370697,87028816
1663370698,87708928
1663370699,90234472
1663370700,90270200
1663370701,91517640
1663370702,92254096
1663370703,92734256
1663370704,93992536
1663370705,95151424
1663370706,95375032
1663370707,95953576
1663370708,95966272
1663370709,96873976
1663370710,96578808
1663370711,97001120
1663370712,97548672
