t,value
1663370569,37585872
1663370570,37775816
1663370571,37887384
1663370572,37990440
1663370573,40026704
1663370574,48250024
1663370575,60152016
1663370576,67764648
1663370577,75830392
1663370578,76752840
1663370579,77179192
1663370580,83315880
1663370581,85025216
1663370582,86299968
1663370583,88245192
1663370584,88094576
1663370585,88097832
1663370586,88118592
1663370587,91676192
1663370588,92853800
1663370589,93640192
1663370590,94306880
1663370591,95432760
1663370592,95892112
1663370593,95405952
1663370594,96030032
1663370595,96896776
1663370596,97572104
1663370597,98017224
1663370597,98262496
