t,value
1663353041,37253000
1663353042,37461720
1663353043,37567008
1663353044,37646400
1663353045,37729920
1663353046,37800320
1663353047,37852552
1663353048,37904952
1663353049,37918368
1663353050,37937560
1663353051,38126080
1663353052,38141576
1663353053,38375544
1663353054,38381560
1663353055,38392440
1663353056,38408344
1663353057,38459232
1663353058,47365504
1663353059,61157592
1663353060,73185944
1663353061,81340176
1663353062,82921808
1663353063,83078240
1663353064,83099944
1663353065,83125928
1663353066,83151584
1663353067,83170560
1663353068,83175736
1663353069,83188240
1663353070,83233568
1663353071,83331736
1663353072,84397920
1663353073,84419568
1663353074,85642856
1663353075,85875448
1663353076,86373488
1663353077,86726984
1663353077,86777808
