t,value
1663354239,37304848
1663354240,37464176
1663354241,37595744
1663354242,37693800
1663354243,37768056
1663354244,40225992
1663354245,43443768
1663354246,46916120
1663354247,53088736
1663354248,57154656
1663354249,60733992
1663354250,66406168
1663354251,72536904
1663354252,76073608
1663354253,75720528
1663354254,75958200
1663354255,77841568
1663354256,80127296
1663354257,80980048
1663354258,82187912
1663354259,83237712
1663354260,83976976
1663354261,84155264
1663354262,84516176
1663354263,84662536
1663354264,85119128
1663354264,85221200
