t,value
1663379468,37469728
1663379469,37666288
1663379470,37734464
1663379471,37829008
1663379472,45409800
1663379473,59525232
1663379474,68198776
1663379475,76606408
1663379476,77176752
1663379477,77564960
1663379478,77591648
1663379479,77678296
1663379480,77798496
1663379481,79756304
1663379482,82063328
1663379483,82168592
1663379484,83438544
1663379485,84761800
1663379486,84769944
1663379487,84772112
1663379488,89567296
1663379489,89978448
1663379490,89921176
1663379491,91024944
1663379492,91088960
1663379493,91384448
1663379493,91105840
