t,value
1663356782,37577280
1663356783,37782328
1663356784,37940128
1663356785,38028400
1663356786,47747536
1663356787,60959736
1663356788,73571592
1663356789,76642632
1663356790,76788488
1663356791,77750352
1663356792,85493544
1663356793,85306312
1663356794,86472664
1663356795,87599280
1663356796,87682656
1663356797,87535536
1663356798,87793096
1663356799,91158152
1663356800,91439656
1663356801,92371416
1663356802,92425968
1663356803,93231928
1663356804,93290216
1663356805,94111888
1663356806,94159136
1663356807,94537224
1663356808,95631480
1663356809,96085592
1663356810,97450280
1663356811,98166304
1663356812,98180472
1663356813,99128088
1663356814,99032976
1663356815,99461928
1663356816,99527768
1663356817,99946496
1663356818,100710360
1663356819,100753336
1663356819,101055392
