t,value
1663432275,4340000000
1663432276,4400000000
1663432277,4440000000
1663432278,4490000000
1663432279,6150000000
1663432280,8150000000
1663432281,10550000000
1663432282,12080000000
1663432283,12940000000
1663432284,13910000000
1663432285,16110000000
1663432286,17340000000
1663432287,18540000000
1663432288,20230000000
1663432289,21300000000
1663432290,21870000000
1663432291,21970000000
1663432292,21990000000
1663432293,22000000000
1663432294,22730000000
1663432295,24330000000
1663432296,26060000000
1663432297,26820000000
1663432298,27930000000
1663432299,29320000000
1663432300,30770000000
1663432301,31990000000
1663432302,33110000000
1663432303,33120000000
1663432304,33140000000
1663432305,33790000000
1663432306,34850000000
1663432307,36370000000
1663432308,37110000000
1663432309,38140000000
1663432310,39280000000
