t,value
1663354618,4490000000
1663354619,4550000000
1663354620,4590000000
1663354621,4620000000
1663354622,5740000000
1663354623,7760000000
1663354624,9510000000
1663354625,11360000000
1663354626,13140000000
1663354627,14100000000
1663354628,15030000000
1663354629,17160000000
1663354630,17990000000
1663354631,18990000000
1663354632,20920000000
1663354633,21160000000
1663354634,22990000000
1663354635,24680000000
1663354636,26200000000
1663354637,26800000000
1663354638,28580000000
1663354639,30520000000
1663354640,32220000000
1663354642,34340000000
1663354642,35780000000
1663354643,36000000000
1663354644,36030000000
1663354645,37730000000
1663354646,39260000000
1663354647,40360000000
