t,value
1663371155,4630000000
1663371156,4680000000
1663371157,4750000000
1663371158,4800000000
1663371159,5300000000
1663371160,6690000000
1663371161,8240000000
1663371162,10350000000
1663371163,12650000000
1663371164,14300000000
1663371165,14460000000
1663371166,15110000000
1663371167,17300000000
1663371168,19220000000
1663371169,20510000000
1663371170,20560000000
1663371171,21070000000
1663371172,22680000000
1663371173,24330000000
1663371174,26210000000
1663371175,28150000000
1663371176,30290000000
1663371177,30810000000
1663371178,32230000000
1663371179,33070000000
1663371180,33620000000
1663371181,33660000000
1663371182,34150000000
1663371183,36180000000
1663371184,37380000000
