t,value
1663363287,4690000000
1663363288,4730000000
1663363289,4770000000
1663363290,4820000000
1663363291,5710000000
1663363292,7880000000
1663363293,10080000000
1663363294,11670000000
1663363295,12270000000
1663363296,12470000000
1663363297,14250000000
1663363298,14520000000
1663363299,14540000000
1663363300,14560000000
1663363301,14770000000
1663363302,16800000000
1663363303,16840000000
1663363304,18260000000
1663363305,19940000000
1663363306,20760000000
1663363307,21200000000
1663363308,21570000000
1663363308,22300000000
