t,value
1663429073,4500000000
1663429074,4540000000
1663429075,4570000000
1663429076,4650000000
1663429077,7380000000
1663429078,10220000000
1663429079,12310000000
1663429080,15650000000
1663429081,17310000000
1663429082,18540000000
1663429083,22040000000
1663429084,24720000000
1663429085,25830000000
1663429086,27330000000
1663429087,30450000000
1663429088,33040000000
1663429089,34490000000
1663429090,36830000000
1663429091,40340000000
1663429092,42340000000
1663429093,44890000000
1663429094,46030000000
1663429095,46110000000
1663429096,46350000000
1663429097,49460000000
1663429098,51530000000
