t,value
1663429956,4440000000
1663429957,4480000000
1663429958,4540000000
1663429959,4680000000
1663429960,7530000000
1663429961,10160000000
1663429962,12120000000
1663429963,15430000000
1663429964,16780000000
1663429965,19470000000
1663429966,22980000000
1663429967,24740000000
1663429968,28580000000
1663429969,29070000000
1663429970,29110000000
1663429971,32420000000
1663429972,35880000000
1663429973,38100000000
1663429974,41840000000
1663429975,44930000000
1663429976,47560000000
1663429977,48770000000
1663429978,49740000000
1663429979,49820000000
1663429980,50780000000
1663429981,54510000000
1663429982,57320000000
1663429982,58330000000
