t,value
1663365440,4570000000
1663365441,4610000000
1663365442,4640000000
1663365443,4720000000
1663365444,7160000000
1663365445,9000000000
1663365446,11780000000
1663365447,15030000000
1663365448,18020000000
1663365449,18130000000
1663365450,19810000000
1663365451,23140000000
1663365452,26220000000
1663365453,27990000000
1663365454,29850000000
1663365455,31060000000
1663365456,34410000000
1663365457,37190000000
1663365458,39700000000
1663365459,40460000000
1663365460,43440000000
1663365461,46980000000
1663365462,49590000000
1663365463,51250000000
1663365464,53490000000
1663365465,54130000000
1663365466,54160000000
1663365467,54390000000
1663365468,57390000000
1663365469,60180000000
1663365469,61920000000
