t,value
1663363605,4450000000
1663363606,4500000000
1663363607,4540000000
1663363608,4570000000
1663363609,5550000000
1663363610,6810000000
1663363611,8600000000
1663363612,10680000000
1663363613,12960000000
1663363614,14590000000
1663363615,14690000000
1663363616,15600000000
1663363617,17670000000
1663363618,19620000000
1663363619,20480000000
1663363620,22220000000
1663363621,23520000000
1663363622,25400000000
1663363623,27270000000
1663363624,28260000000
1663363625,28610000000
1663363626,30540000000
1663363627,32500000000
1663363628,34080000000
1663363629,34850000000
1663363630,35930000000
1663363631,36580000000
1663363632,36610000000
1663363633,37200000000
1663363634,39150000000
1663363635,41020000000
1663363635,41110000000
