t,value
1663353132,5170000000
1663353133,5210000000
1663353134,5250000000
1663353135,5290000000
1663353136,5330000000
1663353137,6010000000
1663353138,6720000000
1663353139,7360000000
1663353140,7990000000
1663353141,9160000000
1663353142,10210000000
1663353143,11520000000
1663353144,12530000000
1663353145,13450000000
1663353146,13590000000
1663353147,13740000000
1663353148,13780000000
1663353149,13850000000
1663353150,15060000000
1663353151,16460000000
1663353152,16600000000
1663353153,16630000000
1663353154,16770000000
1663353155,17360000000
1663353156,18450000000
1663353157,19450000000
1663353158,19900000000
1663353159,20740000000
1663353160,21660000000
1663353161,22130000000
1663353162,22620000000
1663353163,23160000000
1663353164,23550000000
1663353165,24240000000
1663353166,24660000000
