t,value
1663376799,4530000000
1663376800,4570000000
1663376801,4620000000
1663376802,4660000000
1663376803,6810000000
1663376804,8510000000
1663376805,10500000000
1663376806,12480000000
1663376807,13500000000
1663376808,14440000000
1663376809,16210000000
1663376810,17320000000
1663376811,18360000000
1663376812,18960000000
1663376813,20830000000
1663376814,22020000000
1663376815,23760000000
1663376816,24790000000
1663376817,25640000000
1663376818,26100000000
1663376819,27370000000
1663376820,29090000000
1663376821,29960000000
1663376822,30460000000
1663376823,31830000000
1663376824,32130000000
1663376825,32150000000
1663376826,32150000000
1663376827,33350000000
1663376828,34390000000
1663376829,35450000000
