t,value
1663353595,4560000000
1663353596,4620000000
1663353597,4670000000
1663353598,4700000000
1663353599,4730000000
1663353600,5830000000
1663353601,7840000000
1663353602,9790000000
1663353603,11990000000
1663353604,12130000000
1663353605,12170000000
1663353606,12250000000
1663353607,12260000000
1663353608,12300000000
1663353609,12450000000
1663353610,12480000000
1663353611,12510000000
1663353612,12620000000
1663353613,12630000000
1663353614,12640000000
1663353615,12660000000
1663353616,13030000000
1663353617,13080000000
1663353618,13150000000
1663353619,13150000000
1663353620,13160000000
1663353621,13170000000
1663353622,13210000000
1663353623,13210000000
1663353624,13220000000
1663353625,13230000000
1663353626,13240000000
1663353627,13260000000
1663353628,13260000000
1663353629,13270000000
1663353630,13270000000
1663353631,13270000000
1663353632,14020000000
