t,value
1663353348,4630000000
1663353349,4670000000
1663353350,4720000000
1663353351,4750000000
1663353352,4790000000
1663353353,4970000000
1663353354,6090000000
1663353355,7300000000
1663353356,8250000000
1663353357,9520000000
1663353358,10390000000
1663353359,11340000000
1663353360,12070000000
1663353361,13000000000
1663353362,14260000000
1663353363,15230000000
1663353364,15320000000
1663353365,16460000000
1663353366,17470000000
1663353367,18330000000
1663353368,18810000000
1663353369,18880000000
1663353370,19000000000
1663353371,19840000000
1663353372,20990000000
1663353373,21860000000
1663353374,22930000000
1663353375,23750000000
1663353376,24480000000
1663353377,25710000000
1663353378,26570000000
1663353379,27290000000
1663353380,27580000000
1663353381,28030000000
1663353382,28230000000
1663353383,28300000000
1663353384,29370000000
1663353385,30260000000
1663353385,30300000000
