t,value
1663363642,4620000000
1663363643,4670000000
1663363644,4710000000
1663363645,4750000000
1663363646,5200000000
1663363647,6710000000
1663363648,8290000000
1663363649,10080000000
1663363650,12400000000
1663363651,14180000000
1663363652,14920000000
1663363653,15880000000
1663363654,17980000000
1663363655,19840000000
1663363656,21430000000
1663363657,21830000000
1663363658,21870000000
1663363659,21920000000
1663363660,23240000000
1663363661,25240000000
1663363662,27660000000
1663363663,28430000000
1663363664,29920000000
1663363665,32040000000
1663363667,34480000000
1663363667,35840000000
1663363668,37310000000
1663363669,38830000000
1663363670,39800000000
1663363671,39840000000
1663363672,39870000000
1663363673,41130000000
1663363674,43010000000
1663363675,44780000000
