t,value
1663360024,4390000000
1663360025,4440000000
1663360026,4480000000
1663360027,4540000000
1663360028,4560000000
1663360029,5060000000
1663360030,5870000000
1663360031,6840000000
1663360032,8050000000
1663360033,9240000000
1663360034,10430000000
1663360035,11510000000
1663360036,11560000000
1663360037,11610000000
1663360038,12580000000
1663360039,13900000000
1663360040,14780000000
1663360041,15810000000
1663360042,16950000000
1663360043,17010000000
1663360044,17100000000
1663360045,18570000000
1663360046,18580000000
1663360047,19610000000
1663360048,20000000000
1663360049,20010000000
1663360050,20740000000
1663360051,21640000000
1663360052,22130000000
1663360053,22160000000
1663360054,22540000000
1663360055,23280000000
1663360056,24470000000
1663360056,24480000000
