t,value
1663357604,4720000000
1663357605,4780000000
1663357606,4820000000
1663357607,4930000000
1663357608,6940000000
1663357609,8860000000
1663357610,11130000000
1663357611,14570000000
1663357612,17510000000
1663357613,18380000000
1663357614,21210000000
1663357615,24170000000
1663357616,27110000000
1663357617,28390000000
1663357618,28440000000
1663357619,28490000000
1663357620,28790000000
1663357621,32290000000
1663357622,34950000000
1663357623,38340000000
1663357624,40050000000
1663357625,43100000000
1663357626,46430000000
1663357627,49530000000
1663357628,50960000000
1663357629,51770000000
1663357630,54240000000
1663357631,56410000000
1663357632,56480000000
1663357633,56500000000
1663357634,57550000000
1663357635,60470000000
1663357636,63560000000
1663357636,64510000000
