t,value
1663368259,3850000000
1663368260,3900000000
1663368261,3950000000
1663368262,3990000000
1663368263,4180000000
1663368264,5490000000
1663368265,7690000000
1663368266,9750000000
1663368267,11240000000
1663368268,12800000000
1663368269,13820000000
1663368270,14700000000
1663368271,15820000000
1663368272,17390000000
1663368273,18940000000
1663368274,20000000000
1663368275,20660000000
1663368276,21460000000
1663368277,22940000000
1663368278,23960000000
1663368279,24990000000
1663368280,26000000000
1663368281,26340000000
1663368282,26390000000
1663368283,26400000000
1663368284,26420000000
1663368285,27500000000
1663368286,28970000000
1663368287,29980000000
1663368288,31190000000
1663368289,33040000000
1663368290,33760000000
1663368291,34910000000
1663368292,35930000000
1663368293,37550000000
1663368294,38980000000
1663368295,39540000000
1663368296,40560000000
1663368297,41450000000
1663368298,41940000000
1663368299,42150000000
1663368300,42170000000
1663368301,42200000000
1663368302,42250000000
1663368303,42260000000
1663368304,42270000000
1663368305,42650000000
1663368306,43750000000
1663368307,44710000000
1663368308,45920000000
1663368309,47450000000
1663368310,48320000000
1663368311,49450000000
1663368312,50470000000
1663368313,51380000000
1663368313,51400000000
