t,value
1663362830,5120000000
1663362831,5180000000
1663362832,5220000000
1663362833,5250000000
1663362834,5290000000
1663362835,5320000000
1663362836,5340000000
1663362837,5340000000
1663362838,5360000000
1663362839,5420000000
1663362840,5440000000
1663362841,5470000000
1663362842,5590000000
1663362843,5630000000
1663362844,5700000000
1663362845,7610000000
1663362846,10060000000
1663362847,12310000000
1663362848,14860000000
1663362849,15670000000
1663362850,15680000000
1663362851,18080000000
1663362852,19820000000
1663362853,21150000000
1663362854,21950000000
1663362855,23100000000
1663362856,23350000000
1663362857,24160000000
1663362858,25220000000
1663362858,25250000000
