t,value
1663360805,4760000000
1663360806,4800000000
1663360807,4840000000
1663360808,4880000000
1663360809,5130000000
1663360810,6400000000
1663360811,7770000000
1663360812,9220000000
1663360813,10800000000
1663360814,11930000000
1663360815,13090000000
1663360816,14730000000
1663360817,15440000000
1663360818,16540000000
1663360819,17710000000
1663360820,19080000000
1663360821,19500000000
1663360822,20850000000
1663360823,22170000000
1663360824,22560000000
1663360825,22570000000
1663360826,23210000000
1663360827,24480000000
1663360828,25880000000
1663360829,26900000000
1663360830,28520000000
1663360831,28670000000
1663360832,29120000000
1663360833,30220000000
1663360834,30700000000
1663360835,30810000000
1663360836,30990000000
1663360837,32090000000
1663360838,32970000000
1663360839,33970000000
1663360840,34060000000
