t,value
1663351905,4600000000
1663351906,4670000000
1663351907,4710000000
1663351908,4750000000
1663351909,4780000000
1663351910,5380000000
1663351911,6180000000
1663351912,7100000000
1663351913,8200000000
1663351914,9130000000
1663351915,10030000000
1663351916,10740000000
1663351917,11460000000
1663351918,11530000000
1663351919,12260000000
1663351920,13050000000
1663351921,14170000000
1663351922,14770000000
1663351923,14790000000
1663351924,14810000000
1663351925,14970000000
1663351926,15820000000
1663351927,16740000000
1663351928,16800000000
1663351929,17480000000
1663351930,18600000000
1663351931,19250000000
1663351932,19640000000
1663351933,21230000000
1663351934,21620000000
1663351935,22160000000
1663351936,22760000000
1663351937,23380000000
1663351938,23840000000
1663351939,23860000000
1663351940,23890000000
1663351941,23960000000
1663351942,25170000000
1663351942,25450000000
