t,value
1663374001,4690000000
1663374002,4750000000
1663374003,4790000000
1663374004,4820000000
1663374005,6780000000
1663374006,8460000000
1663374007,11320000000
1663374008,15060000000
1663374009,17310000000
1663374010,18400000000
1663374011,21130000000
1663374012,24730000000
1663374013,26120000000
1663374014,29810000000
1663374015,32880000000
1663374016,33100000000
1663374017,33130000000
1663374018,35300000000
1663374019,38920000000
1663374020,42660000000
1663374021,45540000000
1663374022,49440000000
1663374023,52360000000
1663374024,52830000000
1663374025,53970000000
1663374026,55510000000
1663374027,56930000000
1663374028,56980000000
1663374029,58020000000
1663374030,59240000000
1663374031,63000000000
1663374032,65450000000
1663374033,68960000000
1663374034,70870000000
