t,value
1663371052,4520000000
1663371053,4560000000
1663371054,4600000000
1663371055,4660000000
1663371056,5620000000
1663371057,7380000000
1663371058,8540000000
1663371059,10250000000
1663371060,12240000000
1663371061,14370000000
1663371062,14850000000
1663371063,16660000000
1663371064,18790000000
1663371065,19340000000
1663371066,19360000000
1663371067,20290000000
1663371068,22180000000
1663371069,23910000000
1663371070,25610000000
1663371071,27740000000
1663371072,29250000000
1663371073,29900000000
1663371074,31330000000
1663371075,31430000000
1663371076,32260000000
1663371077,34260000000
1663371077,34450000000
