t,count
1663370680,0
1663370681,0
1663370682,0
1663370683,0
1663370684,0
1663370685,0
1663370686,0
1663370687,0
1663370688,0
1663370689,9549
1663370690,9549
1663370691,9549
1663370692,13458
1663370693,13554
1663370694,13554
1663370695,14826
1663370696,16740
1663370697,16740
1663370698,16740
1663370699,16740
1663370700,16740
1663370701,21622
1663370702,21622
1663370703,21622
1663370704,26392
1663370705,27009
1663370706,27546
1663370707,27933
1663370708,27933
1663370709,27933
1663370710,31174
1663370711,31174
1663370712,33299
