t,count
1663375609,0
1663375610,0
1663375611,0
1663375612,0
1663375613,0
1663375614,0
1663375615,0
1663375616,0
1663375617,0
1663375618,4849
1663375619,4849
1663375620,4849
1663375621,4849
1663375622,7953
1663375623,7953
1663375624,7953
1663375625,7953
1663375626,11683
1663375627,11683
1663375628,11683
1663375629,11683
1663375630,11683
1663375631,11683
1663375632,11683
1663375633,11683
1663375634,15397
1663375635,15397
1663375636,15397
1663375637,15397
1663375638,19392
1663375639,19875
1663375640,20193
1663375641,20193
1663375642,20193
1663375643,20193
1663375644,20193
1663375645,20193
1663375646,22667
1663375647,22667
1663375648,22667
1663375649,25743
1663375650,25743
1663375651,25743
1663375651,28585
