t,count
1663362606,0
1663362607,0
1663362608,0
1663362609,0
1663362610,0
1663362611,0
1663362612,0
1663362613,0
1663362614,0
1663362615,0
1663362616,10258
1663362617,10258
1663362618,10258
1663362619,14674
1663362620,14674
1663362621,14674
1663362622,18260
1663362623,18260
1663362624,18260
1663362625,18260
1663362626,18260
1663362627,20894
1663362628,23600
1663362629,23600
1663362630,28254
1663362631,29173
1663362632,29711
1663362633,30436
1663362634,31064
1663362635,31064
1663362636,31994
1663362637,31994
1663362638,35249
1663362639,35269
1663362639,37665
