t,count
1663352578,0
1663352579,0
1663352580,0
1663352581,0
1663352582,0
1663352583,0
1663352584,0
1663352585,0
1663352586,0
1663352587,0
1663352588,0
1663352589,0
1663352590,0
1663352591,0
1663352592,7609
1663352593,7609
1663352594,7609
1663352595,7609
1663352596,7609
1663352597,10193
1663352598,10257
1663352599,10257
1663352600,11193
1663352601,11193
1663352602,11193
1663352603,11193
1663352604,11193
1663352605,13396
1663352606,13396
1663352607,13396
1663352608,15613
1663352609,15732
1663352610,15998
1663352611,16696
1663352612,16696
1663352613,17224
1663352614,18465
1663352615,19141
1663352615,19141
