t,count
1663432984,0
1663432985,0
1663432986,0
1663432987,0
1663432988,0
1663432989,0
1663432990,0
1663432991,0
1663432992,0
1663432993,5556
1663432994,5832
1663432995,5832
1663432996,5832
1663432997,5832
1663432998,5832
1663432999,10432
1663433000,10432
1663433001,10432
1663433002,10432
1663433003,10432
1663433004,14244
1663433005,14244
1663433006,14244
1663433007,14244
1663433008,18356
1663433009,18356
1663433010,18356
1663433011,18356
1663433012,18356
1663433013,18356
1663433014,23044
1663433015,23391
1663433016,23893
1663433017,24160
1663433018,24160
1663433019,24160
1663433020,24160
1663433021,24160
1663433022,24160
1663433023,24160
1663433024,24160
1663433025,28313
