t,count
1663353303,0
1663353304,0
1663353305,0
1663353306,0
1663353307,0
1663353308,0
1663353309,0
1663353310,0
1663353311,0
1663353312,0
1663353313,0
1663353314,0
1663353315,0
1663353316,0
1663353317,0
1663353318,8439
1663353319,8439
1663353320,8439
1663353321,8439
1663353322,11510
1663353323,11510
1663353324,11510
1663353325,11510
1663353326,11510
1663353327,14208
1663353328,14208
1663353329,14208
1663353330,15797
1663353331,15797
1663353332,16288
1663353333,16491
1663353334,16702
1663353335,16861
1663353336,16861
1663353337,16861
1663353338,16861
1663353339,18510
