t,count
1663351905,0
1663351906,0
1663351907,0
1663351908,0
1663351909,0
1663351910,0
1663351911,0
1663351912,0
1663351913,0
1663351914,0
1663351915,0
1663351916,0
1663351917,0
1663351918,7735
1663351919,7735
1663351920,7735
1663351921,7735
1663351922,10277
1663351923,10277
1663351924,10277
1663351925,10357
1663351926,10357
1663351927,11912
1663351928,11912
1663351929,11912
1663351930,11912
1663351931,13891
1663351932,13891
1663351933,13891
1663351934,15554
1663351935,15554
1663351936,15988
1663351937,16581
1663351938,16831
1663351939,16831
1663351940,16831
1663351941,18008
1663351942,18221
1663351942,18261
